NCFormat,IPCC_code,IPCC_name,SourceName,CRF,Old_SG_name,CCP_category,Pollutant,EmissionYear,Emmisions (MtCO2e)
"Land use, land use change and forestry",4C1,4C1_Grassland Remaining Grassland,Grassland remaining Grassland - Biomass Burning - Wildfires,Land use change and forestry,Agriculture and related land use,LULUCF,CH4,2019,0.009194624
"Land use, land use change and forestry",4C1,4C1_Grassland Remaining Grassland,Grassland remaining Grassland - Biomass Burning - Wildfires,Land use change and forestry,Agriculture and related land use,LULUCF,CH4,2020,0.001720113
"Land use, land use change and forestry",4C1,4C1_Grassland Remaining Grassland,Grassland remaining Grassland - Biomass Burning - Wildfires,Land use change and forestry,Agriculture and related land use,LULUCF,N2O,BaseYear,0.004311805
"Land use, land use change and forestry",4C1,4C1_Grassland Remaining Grassland,Grassland remaining Grassland - Biomass Burning - Wildfires,Land use change and forestry,Agriculture and related land use,LULUCF,N2O,1990,0.004311805
"Land use, land use change and forestry",4C1,4C1_Grassland Remaining Grassland,Grassland remaining Grassland - Biomass Burning - Wildfires,Land use change and forestry,Agriculture and related land use,LULUCF,N2O,1995,0.004311805
"Land use, land use change and forestry",4C1,4C1_Grassland Remaining Grassland,Grassland remaining Grassland - Biomass Burning - Wildfires,Land use change and forestry,Agriculture and related land use,LULUCF,N2O,1998,0.004311805
"Land use, land use change and forestry",4C1,4C1_Grassland Remaining Grassland,Grassland remaining Grassland - Biomass Burning - Wildfires,Land use change and forestry,Agriculture and related land use,LULUCF,N2O,1999,0.004311805
"Land use, land use change and forestry",4C1,4C1_Grassland Remaining Grassland,Grassland remaining Grassland - Biomass Burning - Wildfires,Land use change and forestry,Agriculture and related land use,LULUCF,N2O,2000,0.004311805
"Land use, land use change and forestry",4C1,4C1_Grassland Remaining Grassland,Grassland remaining Grassland - Biomass Burning - Wildfires,Land use change and forestry,Agriculture and related land use,LULUCF,N2O,2001,0.001944436
"Land use, land use change and forestry",4C1,4C1_Grassland Remaining Grassland,Grassland remaining Grassland - Biomass Burning - Wildfires,Land use change and forestry,Agriculture and related land use,LULUCF,N2O,2002,0.002713617
"Land use, land use change and forestry",4C1,4C1_Grassland Remaining Grassland,Grassland remaining Grassland - Biomass Burning - Wildfires,Land use change and forestry,Agriculture and related land use,LULUCF,N2O,2003,0.014272703
"Land use, land use change and forestry",4C1,4C1_Grassland Remaining Grassland,Grassland remaining Grassland - Biomass Burning - Wildfires,Land use change and forestry,Agriculture and related land use,LULUCF,N2O,2004,0.002158097
"Land use, land use change and forestry",4C1,4C1_Grassland Remaining Grassland,Grassland remaining Grassland - Biomass Burning - Wildfires,Land use change and forestry,Agriculture and related land use,LULUCF,N2O,2005,0.00258542
"Land use, land use change and forestry",4C1,4C1_Grassland Remaining Grassland,Grassland remaining Grassland - Biomass Burning - Wildfires,Land use change and forestry,Agriculture and related land use,LULUCF,N2O,2006,0.003354601
"Land use, land use change and forestry",4C1,4C1_Grassland Remaining Grassland,Grassland remaining Grassland - Biomass Burning - Wildfires,Land use change and forestry,Agriculture and related land use,LULUCF,N2O,2007,0.006367228
"Land use, land use change and forestry",4C1,4C1_Grassland Remaining Grassland,Grassland remaining Grassland - Biomass Burning - Wildfires,Land use change and forestry,Agriculture and related land use,LULUCF,N2O,2008,0.00164531
"Land use, land use change and forestry",4C1,4C1_Grassland Remaining Grassland,Grassland remaining Grassland - Biomass Burning - Wildfires,Land use change and forestry,Agriculture and related land use,LULUCF,N2O,2009,0.002248312
"Land use, land use change and forestry",4C1,4C1_Grassland Remaining Grassland,Grassland remaining Grassland - Biomass Burning - Wildfires,Land use change and forestry,Agriculture and related land use,LULUCF,N2O,2010,0.004436609
"Land use, land use change and forestry",4C1,4C1_Grassland Remaining Grassland,Grassland remaining Grassland - Biomass Burning - Wildfires,Land use change and forestry,Agriculture and related land use,LULUCF,N2O,2011,0.01071476
"Land use, land use change and forestry",4C1,4C1_Grassland Remaining Grassland,Grassland remaining Grassland - Biomass Burning - Wildfires,Land use change and forestry,Agriculture and related land use,LULUCF,N2O,2012,0.002431327
"Land use, land use change and forestry",4C1,4C1_Grassland Remaining Grassland,Grassland remaining Grassland - Biomass Burning - Wildfires,Land use change and forestry,Agriculture and related land use,LULUCF,N2O,2013,0.004838967
"Land use, land use change and forestry",4C1,4C1_Grassland Remaining Grassland,Grassland remaining Grassland - Biomass Burning - Wildfires,Land use change and forestry,Agriculture and related land use,LULUCF,N2O,2014,0.001501607
"Land use, land use change and forestry",4C1,4C1_Grassland Remaining Grassland,Grassland remaining Grassland - Biomass Burning - Wildfires,Land use change and forestry,Agriculture and related land use,LULUCF,N2O,2015,0.001554331
"Land use, land use change and forestry",4C1,4C1_Grassland Remaining Grassland,Grassland remaining Grassland - Biomass Burning - Wildfires,Land use change and forestry,Agriculture and related land use,LULUCF,N2O,2016,0.001666161
"Land use, land use change and forestry",4C1,4C1_Grassland Remaining Grassland,Grassland remaining Grassland - Biomass Burning - Wildfires,Land use change and forestry,Agriculture and related land use,LULUCF,N2O,2017,0.003150778
"Land use, land use change and forestry",4C1,4C1_Grassland Remaining Grassland,Grassland remaining Grassland - Biomass Burning - Wildfires,Land use change and forestry,Agriculture and related land use,LULUCF,N2O,2018,0.002706303
"Land use, land use change and forestry",4C1,4C1_Grassland Remaining Grassland,Grassland remaining Grassland - Biomass Burning - Wildfires,Land use change and forestry,Agriculture and related land use,LULUCF,N2O,2019,0.010006949
"Land use, land use change and forestry",4C1,4C1_Grassland Remaining Grassland,Grassland remaining Grassland - Biomass Burning - Wildfires,Land use change and forestry,Agriculture and related land use,LULUCF,N2O,2020,0.001872081
"Land use, land use change and forestry",4C1,4C1_Grassland Remaining Grassland,Grassland remaining Grassland - Carbon stock change,Land use change and forestry,Agriculture and related land use,LULUCF,CO2,BaseYear,3.062243686
"Land use, land use change and forestry",4C1,4C1_Grassland Remaining Grassland,Grassland remaining Grassland - Carbon stock change,Land use change and forestry,Agriculture and related land use,LULUCF,CO2,1990,3.062243686
"Land use, land use change and forestry",4C1,4C1_Grassland Remaining Grassland,Grassland remaining Grassland - Carbon stock change,Land use change and forestry,Agriculture and related land use,LULUCF,CO2,1995,2.708193752
"Land use, land use change and forestry",4C1,4C1_Grassland Remaining Grassland,Grassland remaining Grassland - Carbon stock change,Land use change and forestry,Agriculture and related land use,LULUCF,CO2,1998,2.410214242
"Land use, land use change and forestry",4C1,4C1_Grassland Remaining Grassland,Grassland remaining Grassland - Carbon stock change,Land use change and forestry,Agriculture and related land use,LULUCF,CO2,1999,2.133706983
"Land use, land use change and forestry",4C1,4C1_Grassland Remaining Grassland,Grassland remaining Grassland - Carbon stock change,Land use change and forestry,Agriculture and related land use,LULUCF,CO2,2000,2.005695311
"Land use, land use change and forestry",4C1,4C1_Grassland Remaining Grassland,Grassland remaining Grassland - Carbon stock change,Land use change and forestry,Agriculture and related land use,LULUCF,CO2,2001,1.906429955
"Land use, land use change and forestry",4C1,4C1_Grassland Remaining Grassland,Grassland remaining Grassland - Carbon stock change,Land use change and forestry,Agriculture and related land use,LULUCF,CO2,2002,1.81930517
"Land use, land use change and forestry",4C1,4C1_Grassland Remaining Grassland,Grassland remaining Grassland - Carbon stock change,Land use change and forestry,Agriculture and related land use,LULUCF,CO2,2003,1.714172185
"Land use, land use change and forestry",4C1,4C1_Grassland Remaining Grassland,Grassland remaining Grassland - Carbon stock change,Land use change and forestry,Agriculture and related land use,LULUCF,CO2,2004,1.635315649
"Land use, land use change and forestry",4C1,4C1_Grassland Remaining Grassland,Grassland remaining Grassland - Carbon stock change,Land use change and forestry,Agriculture and related land use,LULUCF,CO2,2005,1.564886257
"Land use, land use change and forestry",4C1,4C1_Grassland Remaining Grassland,Grassland remaining Grassland - Carbon stock change,Land use change and forestry,Agriculture and related land use,LULUCF,CO2,2006,1.494119362
"Land use, land use change and forestry",4C1,4C1_Grassland Remaining Grassland,Grassland remaining Grassland - Carbon stock change,Land use change and forestry,Agriculture and related land use,LULUCF,CO2,2007,1.420138971
"Land use, land use change and forestry",4C1,4C1_Grassland Remaining Grassland,Grassland remaining Grassland - Carbon stock change,Land use change and forestry,Agriculture and related land use,LULUCF,CO2,2008,1.366390251
"Land use, land use change and forestry",4C1,4C1_Grassland Remaining Grassland,Grassland remaining Grassland - Carbon stock change,Land use change and forestry,Agriculture and related land use,LULUCF,CO2,2009,1.320785249
"Land use, land use change and forestry",4C1,4C1_Grassland Remaining Grassland,Grassland remaining Grassland - Carbon stock change,Land use change and forestry,Agriculture and related land use,LULUCF,CO2,2010,1.265106126
"Land use, land use change and forestry",4C1,4C1_Grassland Remaining Grassland,Grassland remaining Grassland - Carbon stock change,Land use change and forestry,Agriculture and related land use,LULUCF,CO2,2011,1.217331013
"Land use, land use change and forestry",4C1,4C1_Grassland Remaining Grassland,Grassland remaining Grassland - Carbon stock change,Land use change and forestry,Agriculture and related land use,LULUCF,CO2,2012,1.176698329
"Land use, land use change and forestry",4C1,4C1_Grassland Remaining Grassland,Grassland remaining Grassland - Carbon stock change,Land use change and forestry,Agriculture and related land use,LULUCF,CO2,2013,1.136971434
"Land use, land use change and forestry",4C1,4C1_Grassland Remaining Grassland,Grassland remaining Grassland - Carbon stock change,Land use change and forestry,Agriculture and related land use,LULUCF,CO2,2014,1.098850322
"Land use, land use change and forestry",4C1,4C1_Grassland Remaining Grassland,Grassland remaining Grassland - Carbon stock change,Land use change and forestry,Agriculture and related land use,LULUCF,CO2,2015,1.064722071
"Land use, land use change and forestry",4C1,4C1_Grassland Remaining Grassland,Grassland remaining Grassland - Carbon stock change,Land use change and forestry,Agriculture and related land use,LULUCF,CO2,2016,1.02978584
"Land use, land use change and forestry",4C1,4C1_Grassland Remaining Grassland,Grassland remaining Grassland - Carbon stock change,Land use change and forestry,Agriculture and related land use,LULUCF,CO2,2017,0.997194712
"Land use, land use change and forestry",4C1,4C1_Grassland Remaining Grassland,Grassland remaining Grassland - Carbon stock change,Land use change and forestry,Agriculture and related land use,LULUCF,CO2,2018,0.960549998
"Land use, land use change and forestry",4C1,4C1_Grassland Remaining Grassland,Grassland remaining Grassland - Carbon stock change,Land use change and forestry,Agriculture and related land use,LULUCF,CO2,2019,0.909391663
"Land use, land use change and forestry",4C1,4C1_Grassland Remaining Grassland,Grassland remaining Grassland - Carbon stock change,Land use change and forestry,Agriculture and related land use,LULUCF,CO2,2020,0.862506812
"Land use, land use change and forestry",4C1,4C1_Grassland Remaining Grassland,Grassland remaining Grassland - Direct N2O emissions from N Mineralization/Immobilization,Land use change and forestry,Agriculture and related land use,LULUCF,N2O,BaseYear,0.002213696
"Land use, land use change and forestry",4C1,4C1_Grassland Remaining Grassland,Grassland remaining Grassland - Direct N2O emissions from N Mineralization/Immobilization,Land use change and forestry,Agriculture and related land use,LULUCF,N2O,1990,0.002213696
"Land use, land use change and forestry",4C1,4C1_Grassland Remaining Grassland,Grassland remaining Grassland - Direct N2O emissions from N Mineralization/Immobilization,Land use change and forestry,Agriculture and related land use,LULUCF,N2O,1995,0.002960132
"Land use, land use change and forestry",4C1,4C1_Grassland Remaining Grassland,Grassland remaining Grassland - Direct N2O emissions from N Mineralization/Immobilization,Land use change and forestry,Agriculture and related land use,LULUCF,N2O,1998,0.003061502
"Land use, land use change and forestry",4C1,4C1_Grassland Remaining Grassland,Grassland remaining Grassland - Direct N2O emissions from N Mineralization/Immobilization,Land use change and forestry,Agriculture and related land use,LULUCF,N2O,1999,0.003122156
"Land use, land use change and forestry",4C1,4C1_Grassland Remaining Grassland,Grassland remaining Grassland - Direct N2O emissions from N Mineralization/Immobilization,Land use change and forestry,Agriculture and related land use,LULUCF,N2O,2000,0.003166807
"Land use, land use change and forestry",4C1,4C1_Grassland Remaining Grassland,Grassland remaining Grassland - Direct N2O emissions from N Mineralization/Immobilization,Land use change and forestry,Agriculture and related land use,LULUCF,N2O,2001,0.003122395
"Land use, land use change and forestry",4C1,4C1_Grassland Remaining Grassland,Grassland remaining Grassland - Direct N2O emissions from N Mineralization/Immobilization,Land use change and forestry,Agriculture and related land use,LULUCF,N2O,2002,0.003246343
"Land use, land use change and forestry",4C1,4C1_Grassland Remaining Grassland,Grassland remaining Grassland - Direct N2O emissions from N Mineralization/Immobilization,Land use change and forestry,Agriculture and related land use,LULUCF,N2O,2003,0.003153228
"Land use, land use change and forestry",4C1,4C1_Grassland Remaining Grassland,Grassland remaining Grassland - Direct N2O emissions from N Mineralization/Immobilization,Land use change and forestry,Agriculture and related land use,LULUCF,N2O,2004,0.003033848
"Land use, land use change and forestry",4C1,4C1_Grassland Remaining Grassland,Grassland remaining Grassland - Direct N2O emissions from N Mineralization/Immobilization,Land use change and forestry,Agriculture and related land use,LULUCF,N2O,2005,0.003136917
"Land use, land use change and forestry",4C1,4C1_Grassland Remaining Grassland,Grassland remaining Grassland - Direct N2O emissions from N Mineralization/Immobilization,Land use change and forestry,Agriculture and related land use,LULUCF,N2O,2006,0.003132189
"Land use, land use change and forestry",4C1,4C1_Grassland Remaining Grassland,Grassland remaining Grassland - Direct N2O emissions from N Mineralization/Immobilization,Land use change and forestry,Agriculture and related land use,LULUCF,N2O,2007,0.003114726
"Land use, land use change and forestry",4C1,4C1_Grassland Remaining Grassland,Grassland remaining Grassland - Direct N2O emissions from N Mineralization/Immobilization,Land use change and forestry,Agriculture and related land use,LULUCF,N2O,2008,0.003151748
"Land use, land use change and forestry",4C1,4C1_Grassland Remaining Grassland,Grassland remaining Grassland - Direct N2O emissions from N Mineralization/Immobilization,Land use change and forestry,Agriculture and related land use,LULUCF,N2O,2009,0.003043696
"Land use, land use change and forestry",4C1,4C1_Grassland Remaining Grassland,Grassland remaining Grassland - Direct N2O emissions from N Mineralization/Immobilization,Land use change and forestry,Agriculture and related land use,LULUCF,N2O,2010,0.003026166
"Land use, land use change and forestry",4C1,4C1_Grassland Remaining Grassland,Grassland remaining Grassland - Direct N2O emissions from N Mineralization/Immobilization,Land use change and forestry,Agriculture and related land use,LULUCF,N2O,2011,0.003067331
"Land use, land use change and forestry",4C1,4C1_Grassland Remaining Grassland,Grassland remaining Grassland - Direct N2O emissions from N Mineralization/Immobilization,Land use change and forestry,Agriculture and related land use,LULUCF,N2O,2012,0.003089117
"Land use, land use change and forestry",4C1,4C1_Grassland Remaining Grassland,Grassland remaining Grassland - Direct N2O emissions from N Mineralization/Immobilization,Land use change and forestry,Agriculture and related land use,LULUCF,N2O,2013,0.003046262
"Land use, land use change and forestry",4C1,4C1_Grassland Remaining Grassland,Grassland remaining Grassland - Direct N2O emissions from N Mineralization/Immobilization,Land use change and forestry,Agriculture and related land use,LULUCF,N2O,2014,0.003047996
"Land use, land use change and forestry",4C1,4C1_Grassland Remaining Grassland,Grassland remaining Grassland - Direct N2O emissions from N Mineralization/Immobilization,Land use change and forestry,Agriculture and related land use,LULUCF,N2O,2015,0.002902062
"Land use, land use change and forestry",4C1,4C1_Grassland Remaining Grassland,Grassland remaining Grassland - Direct N2O emissions from N Mineralization/Immobilization,Land use change and forestry,Agriculture and related land use,LULUCF,N2O,2016,0.003102989
"Land use, land use change and forestry",4C1,4C1_Grassland Remaining Grassland,Grassland remaining Grassland - Direct N2O emissions from N Mineralization/Immobilization,Land use change and forestry,Agriculture and related land use,LULUCF,N2O,2017,0.003381876
"Land use, land use change and forestry",4C1,4C1_Grassland Remaining Grassland,Grassland remaining Grassland - Direct N2O emissions from N Mineralization/Immobilization,Land use change and forestry,Agriculture and related land use,LULUCF,N2O,2018,0.003628863
"Land use, land use change and forestry",4C1,4C1_Grassland Remaining Grassland,Grassland remaining Grassland - Direct N2O emissions from N Mineralization/Immobilization,Land use change and forestry,Agriculture and related land use,LULUCF,N2O,2019,0.003584608
"Land use, land use change and forestry",4C1,4C1_Grassland Remaining Grassland,Grassland remaining Grassland - Direct N2O emissions from N Mineralization/Immobilization,Land use change and forestry,Agriculture and related land use,LULUCF,N2O,2020,0.003961506
"Land use, land use change and forestry",4C2,4C2_Cropland_converted_to_Grassland,Cropland converted to Grassland - Carbon stock change,Land use change and forestry,Agriculture and related land use,LULUCF,CO2,BaseYear,-1.751440963
"Land use, land use change and forestry",4C2,4C2_Cropland_converted_to_Grassland,Cropland converted to Grassland - Carbon stock change,Land use change and forestry,Agriculture and related land use,LULUCF,CO2,1990,-1.751440963
"Land use, land use change and forestry",4C2,4C2_Cropland_converted_to_Grassland,Cropland converted to Grassland - Carbon stock change,Land use change and forestry,Agriculture and related land use,LULUCF,CO2,1995,-1.706124015
"Land use, land use change and forestry",4C2,4C2_Cropland_converted_to_Grassland,Cropland converted to Grassland - Carbon stock change,Land use change and forestry,Agriculture and related land use,LULUCF,CO2,1998,-1.578374591
"Land use, land use change and forestry",4C2,4C2_Cropland_converted_to_Grassland,Cropland converted to Grassland - Carbon stock change,Land use change and forestry,Agriculture and related land use,LULUCF,CO2,1999,-1.523671939
"Land use, land use change and forestry",4C2,4C2_Cropland_converted_to_Grassland,Cropland converted to Grassland - Carbon stock change,Land use change and forestry,Agriculture and related land use,LULUCF,CO2,2000,-1.453366536
"Land use, land use change and forestry",4C2,4C2_Cropland_converted_to_Grassland,Cropland converted to Grassland - Carbon stock change,Land use change and forestry,Agriculture and related land use,LULUCF,CO2,2001,-1.414126141
"Land use, land use change and forestry",4C2,4C2_Cropland_converted_to_Grassland,Cropland converted to Grassland - Carbon stock change,Land use change and forestry,Agriculture and related land use,LULUCF,CO2,2002,-1.366778693
"Land use, land use change and forestry",4C2,4C2_Cropland_converted_to_Grassland,Cropland converted to Grassland - Carbon stock change,Land use change and forestry,Agriculture and related land use,LULUCF,CO2,2003,-1.311851602
"Land use, land use change and forestry",4C2,4C2_Cropland_converted_to_Grassland,Cropland converted to Grassland - Carbon stock change,Land use change and forestry,Agriculture and related land use,LULUCF,CO2,2004,-1.276654621
"Land use, land use change and forestry",4C2,4C2_Cropland_converted_to_Grassland,Cropland converted to Grassland - Carbon stock change,Land use change and forestry,Agriculture and related land use,LULUCF,CO2,2005,-1.255717229
"Land use, land use change and forestry",4C2,4C2_Cropland_converted_to_Grassland,Cropland converted to Grassland - Carbon stock change,Land use change and forestry,Agriculture and related land use,LULUCF,CO2,2006,-1.233810183
"Land use, land use change and forestry",4C2,4C2_Cropland_converted_to_Grassland,Cropland converted to Grassland - Carbon stock change,Land use change and forestry,Agriculture and related land use,LULUCF,CO2,2007,-1.207012623
"Land use, land use change and forestry",4C2,4C2_Cropland_converted_to_Grassland,Cropland converted to Grassland - Carbon stock change,Land use change and forestry,Agriculture and related land use,LULUCF,CO2,2008,-1.198248312
"Land use, land use change and forestry",4C2,4C2_Cropland_converted_to_Grassland,Cropland converted to Grassland - Carbon stock change,Land use change and forestry,Agriculture and related land use,LULUCF,CO2,2009,-1.180873617
"Land use, land use change and forestry",4C2,4C2_Cropland_converted_to_Grassland,Cropland converted to Grassland - Carbon stock change,Land use change and forestry,Agriculture and related land use,LULUCF,CO2,2010,-1.185180552
"Land use, land use change and forestry",4C2,4C2_Cropland_converted_to_Grassland,Cropland converted to Grassland - Carbon stock change,Land use change and forestry,Agriculture and related land use,LULUCF,CO2,2011,-1.188148781
"Land use, land use change and forestry",4C2,4C2_Cropland_converted_to_Grassland,Cropland converted to Grassland - Carbon stock change,Land use change and forestry,Agriculture and related land use,LULUCF,CO2,2012,-1.192069562
"Land use, land use change and forestry",4C2,4C2_Cropland_converted_to_Grassland,Cropland converted to Grassland - Carbon stock change,Land use change and forestry,Agriculture and related land use,LULUCF,CO2,2013,-1.168614897
"Land use, land use change and forestry",4C2,4C2_Cropland_converted_to_Grassland,Cropland converted to Grassland - Carbon stock change,Land use change and forestry,Agriculture and related land use,LULUCF,CO2,2014,-1.144881231
"Land use, land use change and forestry",4C2,4C2_Cropland_converted_to_Grassland,Cropland converted to Grassland - Carbon stock change,Land use change and forestry,Agriculture and related land use,LULUCF,CO2,2015,-1.142397536
"Land use, land use change and forestry",4C2,4C2_Cropland_converted_to_Grassland,Cropland converted to Grassland - Carbon stock change,Land use change and forestry,Agriculture and related land use,LULUCF,CO2,2016,-1.135950665
"Land use, land use change and forestry",4C2,4C2_Cropland_converted_to_Grassland,Cropland converted to Grassland - Carbon stock change,Land use change and forestry,Agriculture and related land use,LULUCF,CO2,2017,-1.13943868
"Land use, land use change and forestry",4C2,4C2_Cropland_converted_to_Grassland,Cropland converted to Grassland - Carbon stock change,Land use change and forestry,Agriculture and related land use,LULUCF,CO2,2018,-1.14579933
"Land use, land use change and forestry",4C2,4C2_Cropland_converted_to_Grassland,Cropland converted to Grassland - Carbon stock change,Land use change and forestry,Agriculture and related land use,LULUCF,CO2,2019,-1.146164061
"Land use, land use change and forestry",4C2,4C2_Cropland_converted_to_Grassland,Cropland converted to Grassland - Carbon stock change,Land use change and forestry,Agriculture and related land use,LULUCF,CO2,2020,-1.129848692
"Land use, land use change and forestry",4C2,4C2_Forest_Land_converted_to_Grassland,Forest Land converted to Grassland - Biomass Burning - Controlled Burning,Land use change and forestry,Agriculture and related land use,LULUCF,CH4,BaseYear,0.000341547
"Land use, land use change and forestry",4C2,4C2_Forest_Land_converted_to_Grassland,Forest Land converted to Grassland - Biomass Burning - Controlled Burning,Land use change and forestry,Agriculture and related land use,LULUCF,CH4,1990,0.000341547
"Land use, land use change and forestry",4C2,4C2_Forest_Land_converted_to_Grassland,Forest Land converted to Grassland - Biomass Burning - Controlled Burning,Land use change and forestry,Agriculture and related land use,LULUCF,CH4,1995,0.00044919
"Land use, land use change and forestry",4C2,4C2_Forest_Land_converted_to_Grassland,Forest Land converted to Grassland - Biomass Burning - Controlled Burning,Land use change and forestry,Agriculture and related land use,LULUCF,CH4,1998,0.000523441
"Land use, land use change and forestry",4C2,4C2_Forest_Land_converted_to_Grassland,Forest Land converted to Grassland - Biomass Burning - Controlled Burning,Land use change and forestry,Agriculture and related land use,LULUCF,CH4,1999,0.000269282
"Land use, land use change and forestry",4C2,4C2_Forest_Land_converted_to_Grassland,Forest Land converted to Grassland - Biomass Burning - Controlled Burning,Land use change and forestry,Agriculture and related land use,LULUCF,CH4,2000,0.009071681
"Land use, land use change and forestry",4C2,4C2_Forest_Land_converted_to_Grassland,Forest Land converted to Grassland - Biomass Burning - Controlled Burning,Land use change and forestry,Agriculture and related land use,LULUCF,CH4,2001,0.01138195
"Land use, land use change and forestry",4C2,4C2_Forest_Land_converted_to_Grassland,Forest Land converted to Grassland - Biomass Burning - Controlled Burning,Land use change and forestry,Agriculture and related land use,LULUCF,CH4,2002,0.008676087
"Land use, land use change and forestry",4C2,4C2_Forest_Land_converted_to_Grassland,Forest Land converted to Grassland - Biomass Burning - Controlled Burning,Land use change and forestry,Agriculture and related land use,LULUCF,CH4,2003,0.010760719
"Land use, land use change and forestry",4C2,4C2_Forest_Land_converted_to_Grassland,Forest Land converted to Grassland - Biomass Burning - Controlled Burning,Land use change and forestry,Agriculture and related land use,LULUCF,CH4,2004,0.008763843
"Land use, land use change and forestry",4C2,4C2_Forest_Land_converted_to_Grassland,Forest Land converted to Grassland - Biomass Burning - Controlled Burning,Land use change and forestry,Agriculture and related land use,LULUCF,CH4,2005,0.008293946
"Land use, land use change and forestry",4C2,4C2_Forest_Land_converted_to_Grassland,Forest Land converted to Grassland - Biomass Burning - Controlled Burning,Land use change and forestry,Agriculture and related land use,LULUCF,CH4,2006,0.007713898
"Land use, land use change and forestry",4C2,4C2_Forest_Land_converted_to_Grassland,Forest Land converted to Grassland - Biomass Burning - Controlled Burning,Land use change and forestry,Agriculture and related land use,LULUCF,CH4,2007,0.011882984
"Land use, land use change and forestry",4C2,4C2_Forest_Land_converted_to_Grassland,Forest Land converted to Grassland - Biomass Burning - Controlled Burning,Land use change and forestry,Agriculture and related land use,LULUCF,CH4,2008,0.009953179
"Land use, land use change and forestry",4C2,4C2_Forest_Land_converted_to_Grassland,Forest Land converted to Grassland - Biomass Burning - Controlled Burning,Land use change and forestry,Agriculture and related land use,LULUCF,CH4,2009,0.01143738
"Land use, land use change and forestry",4C2,4C2_Forest_Land_converted_to_Grassland,Forest Land converted to Grassland - Biomass Burning - Controlled Burning,Land use change and forestry,Agriculture and related land use,LULUCF,CH4,2010,0.011806086
"Land use, land use change and forestry",4C2,4C2_Forest_Land_converted_to_Grassland,Forest Land converted to Grassland - Biomass Burning - Controlled Burning,Land use change and forestry,Agriculture and related land use,LULUCF,CH4,2011,0.005762383
"Land use, land use change and forestry",4C2,4C2_Forest_Land_converted_to_Grassland,Forest Land converted to Grassland - Biomass Burning - Controlled Burning,Land use change and forestry,Agriculture and related land use,LULUCF,CH4,2012,0.00632703
"Land use, land use change and forestry",4C2,4C2_Forest_Land_converted_to_Grassland,Forest Land converted to Grassland - Biomass Burning - Controlled Burning,Land use change and forestry,Agriculture and related land use,LULUCF,CH4,2013,0.009214281
"Land use, land use change and forestry",4C2,4C2_Forest_Land_converted_to_Grassland,Forest Land converted to Grassland - Biomass Burning - Controlled Burning,Land use change and forestry,Agriculture and related land use,LULUCF,CH4,2014,0.00979812
"Land use, land use change and forestry",4C2,4C2_Forest_Land_converted_to_Grassland,Forest Land converted to Grassland - Biomass Burning - Controlled Burning,Land use change and forestry,Agriculture and related land use,LULUCF,CH4,2015,0.008078241
"Land use, land use change and forestry",4C2,4C2_Forest_Land_converted_to_Grassland,Forest Land converted to Grassland - Biomass Burning - Controlled Burning,Land use change and forestry,Agriculture and related land use,LULUCF,CH4,2016,0.007894812
"Land use, land use change and forestry",4C2,4C2_Forest_Land_converted_to_Grassland,Forest Land converted to Grassland - Biomass Burning - Controlled Burning,Land use change and forestry,Agriculture and related land use,LULUCF,CH4,2017,0.009379075
"Land use, land use change and forestry",4C2,4C2_Forest_Land_converted_to_Grassland,Forest Land converted to Grassland - Biomass Burning - Controlled Burning,Land use change and forestry,Agriculture and related land use,LULUCF,CH4,2018,0.007384618
"Land use, land use change and forestry",4C2,4C2_Forest_Land_converted_to_Grassland,Forest Land converted to Grassland - Biomass Burning - Controlled Burning,Land use change and forestry,Agriculture and related land use,LULUCF,CH4,2019,0.005601523
"Land use, land use change and forestry",4C2,4C2_Forest_Land_converted_to_Grassland,Forest Land converted to Grassland - Biomass Burning - Controlled Burning,Land use change and forestry,Agriculture and related land use,LULUCF,CH4,2020,0.009399891
"Land use, land use change and forestry",4C2,4C2_Forest_Land_converted_to_Grassland,Forest Land converted to Grassland - Biomass Burning - Controlled Burning,Land use change and forestry,Agriculture and related land use,LULUCF,CO2,BaseYear,0.004560746
"Land use, land use change and forestry",4C2,4C2_Forest_Land_converted_to_Grassland,Forest Land converted to Grassland - Biomass Burning - Controlled Burning,Land use change and forestry,Agriculture and related land use,LULUCF,CO2,1990,0.004560746
"Land use, land use change and forestry",4C2,4C2_Forest_Land_converted_to_Grassland,Forest Land converted to Grassland - Biomass Burning - Controlled Burning,Land use change and forestry,Agriculture and related land use,LULUCF,CO2,1995,0.005998126
"Land use, land use change and forestry",4C2,4C2_Forest_Land_converted_to_Grassland,Forest Land converted to Grassland - Biomass Burning - Controlled Burning,Land use change and forestry,Agriculture and related land use,LULUCF,CO2,1998,0.006989609
"Land use, land use change and forestry",4C2,4C2_Forest_Land_converted_to_Grassland,Forest Land converted to Grassland - Biomass Burning - Controlled Burning,Land use change and forestry,Agriculture and related land use,LULUCF,CO2,1999,0.003595768
"Land use, land use change and forestry",4C2,4C2_Forest_Land_converted_to_Grassland,Forest Land converted to Grassland - Biomass Burning - Controlled Burning,Land use change and forestry,Agriculture and related land use,LULUCF,CO2,2000,0.121135889
"Land use, land use change and forestry",4C2,4C2_Forest_Land_converted_to_Grassland,Forest Land converted to Grassland - Biomass Burning - Controlled Burning,Land use change and forestry,Agriculture and related land use,LULUCF,CO2,2001,0.151985364
