,ncformat,ipcc_code,ipcc_name,sourcename,crf,old_sg_name,ccp_category,pollutant,emission_year,mt_co2e,base_level
16223,Industrial processes,2C1b,2C1b_Pig_iron,Iron and steel - flaring,Industrial Processes,Business and Industrial Process,Industry,CO2,2006,0.0,0.0
16224,Industrial processes,2C1b,2C1b_Pig_iron,Iron and steel - flaring,Industrial Processes,Business and Industrial Process,Industry,CO2,2007,0.0,0.0
16225,Industrial processes,2C1b,2C1b_Pig_iron,Iron and steel - flaring,Industrial Processes,Business and Industrial Process,Industry,CO2,2008,0.0,0.0
16226,Industrial processes,2C1b,2C1b_Pig_iron,Iron and steel - flaring,Industrial Processes,Business and Industrial Process,Industry,CO2,2009,0.0,0.0
16227,Industrial processes,2C1b,2C1b_Pig_iron,Iron and steel - flaring,Industrial Processes,Business and Industrial Process,Industry,CO2,2010,0.0,0.0
16228,Industrial processes,2C1b,2C1b_Pig_iron,Iron and steel - flaring,Industrial Processes,Business and Industrial Process,Industry,CO2,2011,0.0,0.0
16229,Industrial processes,2C1b,2C1b_Pig_iron,Iron and steel - flaring,Industrial Processes,Business and Industrial Process,Industry,CO2,2012,0.0,0.0
16230,Industrial processes,2C1b,2C1b_Pig_iron,Iron and steel - flaring,Industrial Processes,Business and Industrial Process,Industry,CO2,2013,0.0,0.0
16231,Industrial processes,2C1b,2C1b_Pig_iron,Iron and steel - flaring,Industrial Processes,Business and Industrial Process,Industry,CO2,2014,0.0,0.0
16232,Industrial processes,2C1b,2C1b_Pig_iron,Iron and steel - flaring,Industrial Processes,Business and Industrial Process,Industry,CO2,2015,0.0,0.0
16233,Industrial processes,2C1b,2C1b_Pig_iron,Iron and steel - flaring,Industrial Processes,Business and Industrial Process,Industry,CO2,2016,0.0,0.0
16234,Industrial processes,2C1b,2C1b_Pig_iron,Iron and steel - flaring,Industrial Processes,Business and Industrial Process,Industry,CO2,2017,0.0,0.0
16235,Industrial processes,2C1b,2C1b_Pig_iron,Iron and steel - flaring,Industrial Processes,Business and Industrial Process,Industry,CO2,2018,0.0,0.0
16236,Industrial processes,2C1b,2C1b_Pig_iron,Iron and steel - flaring,Industrial Processes,Business and Industrial Process,Industry,CO2,2019,0.0,0.0
16237,Industrial processes,2C1b,2C1b_Pig_iron,Iron and steel - flaring,Industrial Processes,Business and Industrial Process,Industry,CO2,2020,0.0,0.0
16239,Industrial processes,2C1b,2C1b_Pig_iron,Iron and steel - flaring,Industrial Processes,Business and Industrial Process,Industry,N2O,1990,2.56838e-05,0.389716249
16240,Industrial processes,2C1b,2C1b_Pig_iron,Iron and steel - flaring,Industrial Processes,Business and Industrial Process,Industry,N2O,1995,0.0,0.389716249
16241,Industrial processes,2C1b,2C1b_Pig_iron,Iron and steel - flaring,Industrial Processes,Business and Industrial Process,Industry,N2O,1998,0.0,0.389716249
16242,Industrial processes,2C1b,2C1b_Pig_iron,Iron and steel - flaring,Industrial Processes,Business and Industrial Process,Industry,N2O,1999,0.0,0.389716249
16243,Industrial processes,2C1b,2C1b_Pig_iron,Iron and steel - flaring,Industrial Processes,Business and Industrial Process,Industry,N2O,2000,0.0,0.389716249
16244,Industrial processes,2C1b,2C1b_Pig_iron,Iron and steel - flaring,Industrial Processes,Business and Industrial Process,Industry,N2O,2001,0.0,0.389716249
16245,Industrial processes,2C1b,2C1b_Pig_iron,Iron and steel - flaring,Industrial Processes,Business and Industrial Process,Industry,N2O,2002,0.0,0.389716249
16246,Industrial processes,2C1b,2C1b_Pig_iron,Iron and steel - flaring,Industrial Processes,Business and Industrial Process,Industry,N2O,2003,0.0,0.389716249
16247,Industrial processes,2C1b,2C1b_Pig_iron,Iron and steel - flaring,Industrial Processes,Business and Industrial Process,Industry,N2O,2004,0.0,0.389716249
16248,Industrial processes,2C1b,2C1b_Pig_iron,Iron and steel - flaring,Industrial Processes,Business and Industrial Process,Industry,N2O,2005,0.0,0.389716249
16249,Industrial processes,2C1b,2C1b_Pig_iron,Iron and steel - flaring,Industrial Processes,Business and Industrial Process,Industry,N2O,2006,0.0,0.389716249
16250,Industrial processes,2C1b,2C1b_Pig_iron,Iron and steel - flaring,Industrial Processes,Business and Industrial Process,Industry,N2O,2007,0.0,0.389716249
16251,Industrial processes,2C1b,2C1b_Pig_iron,Iron and steel - flaring,Industrial Processes,Business and Industrial Process,Industry,N2O,2008,0.0,0.389716249
16252,Industrial processes,2C1b,2C1b_Pig_iron,Iron and steel - flaring,Industrial Processes,Business and Industrial Process,Industry,N2O,2009,0.0,0.389716249
16253,Industrial processes,2C1b,2C1b_Pig_iron,Iron and steel - flaring,Industrial Processes,Business and Industrial Process,Industry,N2O,2010,0.0,0.389716249
16254,Industrial processes,2C1b,2C1b_Pig_iron,Iron and steel - flaring,Industrial Processes,Business and Industrial Process,Industry,N2O,2011,0.0,0.389716249
16255,Industrial processes,2C1b,2C1b_Pig_iron,Iron and steel - flaring,Industrial Processes,Business and Industrial Process,Industry,N2O,2012,0.0,0.389716249
16256,Industrial processes,2C1b,2C1b_Pig_iron,Iron and steel - flaring,Industrial Processes,Business and Industrial Process,Industry,N2O,2013,0.0,0.389716249
16257,Industrial processes,2C1b,2C1b_Pig_iron,Iron and steel - flaring,Industrial Processes,Business and Industrial Process,Industry,N2O,2014,0.0,0.389716249
16258,Industrial processes,2C1b,2C1b_Pig_iron,Iron and steel - flaring,Industrial Processes,Business and Industrial Process,Industry,N2O,2015,0.0,0.389716249
16259,Industrial processes,2C1b,2C1b_Pig_iron,Iron and steel - flaring,Industrial Processes,Business and Industrial Process,Industry,N2O,2016,0.0,0.389716249
16260,Industrial processes,2C1b,2C1b_Pig_iron,Iron and steel - flaring,Industrial Processes,Business and Industrial Process,Industry,N2O,2017,0.0,0.389716249
16261,Industrial processes,2C1b,2C1b_Pig_iron,Iron and steel - flaring,Industrial Processes,Business and Industrial Process,Industry,N2O,2018,0.0,0.389716249
16262,Industrial processes,2C1b,2C1b_Pig_iron,Iron and steel - flaring,Industrial Processes,Business and Industrial Process,Industry,N2O,2019,0.0,0.389716249
16263,Industrial processes,2C1b,2C1b_Pig_iron,Iron and steel - flaring,Industrial Processes,Business and Industrial Process,Industry,N2O,2020,0.0,0.389716249
16265,Industrial processes,2C1d,2C1d_Sinter,Sinter production,Industrial Processes,Business and Industrial Process,Industry,CH4,1990,0.004966124,0.0
16266,Industrial processes,2C1d,2C1d_Sinter,Sinter production,Industrial Processes,Business and Industrial Process,Industry,CH4,1995,0.0,0.0
16267,Industrial processes,2C1d,2C1d_Sinter,Sinter production,Industrial Processes,Business and Industrial Process,Industry,CH4,1998,0.0,0.0
16268,Industrial processes,2C1d,2C1d_Sinter,Sinter production,Industrial Processes,Business and Industrial Process,Industry,CH4,1999,0.0,0.0
16269,Industrial processes,2C1d,2C1d_Sinter,Sinter production,Industrial Processes,Business and Industrial Process,Industry,CH4,2000,0.0,0.0
16270,Industrial processes,2C1d,2C1d_Sinter,Sinter production,Industrial Processes,Business and Industrial Process,Industry,CH4,2001,0.0,0.0
16271,Industrial processes,2C1d,2C1d_Sinter,Sinter production,Industrial Processes,Business and Industrial Process,Industry,CH4,2002,0.0,0.0
16272,Industrial processes,2C1d,2C1d_Sinter,Sinter production,Industrial Processes,Business and Industrial Process,Industry,CH4,2003,0.0,0.0
16273,Industrial processes,2C1d,2C1d_Sinter,Sinter production,Industrial Processes,Business and Industrial Process,Industry,CH4,2004,0.0,0.0
16274,Industrial processes,2C1d,2C1d_Sinter,Sinter production,Industrial Processes,Business and Industrial Process,Industry,CH4,2005,0.0,0.0
16275,Industrial processes,2C1d,2C1d_Sinter,Sinter production,Industrial Processes,Business and Industrial Process,Industry,CH4,2006,0.0,0.0
16276,Industrial processes,2C1d,2C1d_Sinter,Sinter production,Industrial Processes,Business and Industrial Process,Industry,CH4,2007,0.0,0.0
16277,Industrial processes,2C1d,2C1d_Sinter,Sinter production,Industrial Processes,Business and Industrial Process,Industry,CH4,2008,0.0,0.0
16278,Industrial processes,2C1d,2C1d_Sinter,Sinter production,Industrial Processes,Business and Industrial Process,Industry,CH4,2009,0.0,0.0
16279,Industrial processes,2C1d,2C1d_Sinter,Sinter production,Industrial Processes,Business and Industrial Process,Industry,CH4,2010,0.0,0.0
16280,Industrial processes,2C1d,2C1d_Sinter,Sinter production,Industrial Processes,Business and Industrial Process,Industry,CH4,2011,0.0,0.0
16281,Industrial processes,2C1d,2C1d_Sinter,Sinter production,Industrial Processes,Business and Industrial Process,Industry,CH4,2012,0.0,0.0
16282,Industrial processes,2C1d,2C1d_Sinter,Sinter production,Industrial Processes,Business and Industrial Process,Industry,CH4,2013,0.0,0.0
16283,Industrial processes,2C1d,2C1d_Sinter,Sinter production,Industrial Processes,Business and Industrial Process,Industry,CH4,2014,0.0,0.0
16284,Industrial processes,2C1d,2C1d_Sinter,Sinter production,Industrial Processes,Business and Industrial Process,Industry,CH4,2015,0.0,0.0
16285,Industrial processes,2C1d,2C1d_Sinter,Sinter production,Industrial Processes,Business and Industrial Process,Industry,CH4,2016,0.0,0.0
16286,Industrial processes,2C1d,2C1d_Sinter,Sinter production,Industrial Processes,Business and Industrial Process,Industry,CH4,2017,0.0,0.0
16287,Industrial processes,2C1d,2C1d_Sinter,Sinter production,Industrial Processes,Business and Industrial Process,Industry,CH4,2018,0.0,0.0
16288,Industrial processes,2C1d,2C1d_Sinter,Sinter production,Industrial Processes,Business and Industrial Process,Industry,CH4,2019,0.0,0.0
16289,Industrial processes,2C1d,2C1d_Sinter,Sinter production,Industrial Processes,Business and Industrial Process,Industry,CH4,2020,0.0,0.0
16291,Industrial processes,2C1d,2C1d_Sinter,Sinter production,Industrial Processes,Business and Industrial Process,Industry,CO2,1990,0.486118156,0.0
16292,Industrial processes,2C1d,2C1d_Sinter,Sinter production,Industrial Processes,Business and Industrial Process,Industry,CO2,1995,0.0,0.0
16293,Industrial processes,2C1d,2C1d_Sinter,Sinter production,Industrial Processes,Business and Industrial Process,Industry,CO2,1998,0.0,0.0
16294,Industrial processes,2C1d,2C1d_Sinter,Sinter production,Industrial Processes,Business and Industrial Process,Industry,CO2,1999,0.0,0.0
16295,Industrial processes,2C1d,2C1d_Sinter,Sinter production,Industrial Processes,Business and Industrial Process,Industry,CO2,2000,0.0,0.0
16296,Industrial processes,2C1d,2C1d_Sinter,Sinter production,Industrial Processes,Business and Industrial Process,Industry,CO2,2001,0.0,0.0
16297,Industrial processes,2C1d,2C1d_Sinter,Sinter production,Industrial Processes,Business and Industrial Process,Industry,CO2,2002,0.0,0.0
16298,Industrial processes,2C1d,2C1d_Sinter,Sinter production,Industrial Processes,Business and Industrial Process,Industry,CO2,2003,0.0,0.0
16299,Industrial processes,2C1d,2C1d_Sinter,Sinter production,Industrial Processes,Business and Industrial Process,Industry,CO2,2004,0.0,0.0
16300,Industrial processes,2C1d,2C1d_Sinter,Sinter production,Industrial Processes,Business and Industrial Process,Industry,CO2,2005,0.0,0.0
16301,Industrial processes,2C1d,2C1d_Sinter,Sinter production,Industrial Processes,Business and Industrial Process,Industry,CO2,2006,0.0,0.0
16302,Industrial processes,2C1d,2C1d_Sinter,Sinter production,Industrial Processes,Business and Industrial Process,Industry,CO2,2007,0.0,0.0
16303,Industrial processes,2C1d,2C1d_Sinter,Sinter production,Industrial Processes,Business and Industrial Process,Industry,CO2,2008,0.0,0.0
16304,Industrial processes,2C1d,2C1d_Sinter,Sinter production,Industrial Processes,Business and Industrial Process,Industry,CO2,2009,0.0,0.0
16305,Industrial processes,2C1d,2C1d_Sinter,Sinter production,Industrial Processes,Business and Industrial Process,Industry,CO2,2010,0.0,0.0
16306,Industrial processes,2C1d,2C1d_Sinter,Sinter production,Industrial Processes,Business and Industrial Process,Industry,CO2,2011,0.0,0.0
16307,Industrial processes,2C1d,2C1d_Sinter,Sinter production,Industrial Processes,Business and Industrial Process,Industry,CO2,2012,0.0,0.0
16308,Industrial processes,2C1d,2C1d_Sinter,Sinter production,Industrial Processes,Business and Industrial Process,Industry,CO2,2013,0.0,0.0
16309,Industrial processes,2C1d,2C1d_Sinter,Sinter production,Industrial Processes,Business and Industrial Process,Industry,CO2,2014,0.0,0.0
16310,Industrial processes,2C1d,2C1d_Sinter,Sinter production,Industrial Processes,Business and Industrial Process,Industry,CO2,2015,0.0,0.0
16311,Industrial processes,2C1d,2C1d_Sinter,Sinter production,Industrial Processes,Business and Industrial Process,Industry,CO2,2016,0.0,0.0
16312,Industrial processes,2C1d,2C1d_Sinter,Sinter production,Industrial Processes,Business and Industrial Process,Industry,CO2,2017,0.0,0.0
16313,Industrial processes,2C1d,2C1d_Sinter,Sinter production,Industrial Processes,Business and Industrial Process,Industry,CO2,2018,0.0,0.0
16314,Industrial processes,2C1d,2C1d_Sinter,Sinter production,Industrial Processes,Business and Industrial Process,Industry,CO2,2019,0.0,0.0
16315,Industrial processes,2C1d,2C1d_Sinter,Sinter production,Industrial Processes,Business and Industrial Process,Industry,CO2,2020,0.0,0.0
16317,Industrial processes,2C1d,2C1d_Sinter,Sinter production,Industrial Processes,Business and Industrial Process,Industry,N2O,1990,0.001502493,0.389716249
16318,Industrial processes,2C1d,2C1d_Sinter,Sinter production,Industrial Processes,Business and Industrial Process,Industry,N2O,1995,0.0,0.389716249
16319,Industrial processes,2C1d,2C1d_Sinter,Sinter production,Industrial Processes,Business and Industrial Process,Industry,N2O,1998,0.0,0.389716249
16320,Industrial processes,2C1d,2C1d_Sinter,Sinter production,Industrial Processes,Business and Industrial Process,Industry,N2O,1999,0.0,0.389716249
16321,Industrial processes,2C1d,2C1d_Sinter,Sinter production,Industrial Processes,Business and Industrial Process,Industry,N2O,2000,0.0,0.389716249
16322,Industrial processes,2C1d,2C1d_Sinter,Sinter production,Industrial Processes,Business and Industrial Process,Industry,N2O,2001,0.0,0.389716249
16323,Industrial processes,2C1d,2C1d_Sinter,Sinter production,Industrial Processes,Business and Industrial Process,Industry,N2O,2002,0.0,0.389716249
16324,Industrial processes,2C1d,2C1d_Sinter,Sinter production,Industrial Processes,Business and Industrial Process,Industry,N2O,2003,0.0,0.389716249
16325,Industrial processes,2C1d,2C1d_Sinter,Sinter production,Industrial Processes,Business and Industrial Process,Industry,N2O,2004,0.0,0.389716249
16326,Industrial processes,2C1d,2C1d_Sinter,Sinter production,Industrial Processes,Business and Industrial Process,Industry,N2O,2005,0.0,0.389716249
16327,Industrial processes,2C1d,2C1d_Sinter,Sinter production,Industrial Processes,Business and Industrial Process,Industry,N2O,2006,0.0,0.389716249
16328,Industrial processes,2C1d,2C1d_Sinter,Sinter production,Industrial Processes,Business and Industrial Process,Industry,N2O,2007,0.0,0.389716249
16329,Industrial processes,2C1d,2C1d_Sinter,Sinter production,Industrial Processes,Business and Industrial Process,Industry,N2O,2008,0.0,0.389716249
16330,Industrial processes,2C1d,2C1d_Sinter,Sinter production,Industrial Processes,Business and Industrial Process,Industry,N2O,2009,0.0,0.389716249
16331,Industrial processes,2C1d,2C1d_Sinter,Sinter production,Industrial Processes,Business and Industrial Process,Industry,N2O,2010,0.0,0.389716249
16332,Industrial processes,2C1d,2C1d_Sinter,Sinter production,Industrial Processes,Business and Industrial Process,Industry,N2O,2011,0.0,0.389716249
16333,Industrial processes,2C1d,2C1d_Sinter,Sinter production,Industrial Processes,Business and Industrial Process,Industry,N2O,2012,0.0,0.389716249
16334,Industrial processes,2C1d,2C1d_Sinter,Sinter production,Industrial Processes,Business and Industrial Process,Industry,N2O,2013,0.0,0.389716249
16335,Industrial processes,2C1d,2C1d_Sinter,Sinter production,Industrial Processes,Business and Industrial Process,Industry,N2O,2014,0.0,0.389716249
16336,Industrial processes,2C1d,2C1d_Sinter,Sinter production,Industrial Processes,Business and Industrial Process,Industry,N2O,2015,0.0,0.389716249
16337,Industrial processes,2C1d,2C1d_Sinter,Sinter production,Industrial Processes,Business and Industrial Process,Industry,N2O,2016,0.0,0.389716249
16338,Industrial processes,2C1d,2C1d_Sinter,Sinter production,Industrial Processes,Business and Industrial Process,Industry,N2O,2017,0.0,0.389716249
16339,Industrial processes,2C1d,2C1d_Sinter,Sinter production,Industrial Processes,Business and Industrial Process,Industry,N2O,2018,0.0,0.389716249
16340,Industrial processes,2C1d,2C1d_Sinter,Sinter production,Industrial Processes,Business and Industrial Process,Industry,N2O,2019,0.0,0.389716249
